date,reserve0,reserve1,token0.name,token1.name,priceUSD
2021-08-27 00:00:00,118836538.165095,36318.370235294763366087,USD//C,Wrapped Ether,3271.43036093378705487010766037569
2021-08-28 00:00:00,118260709.943858,36547.921354864234409877,USD//C,Wrapped Ether,3237.069416901754632887020113072759
2021-08-29 00:00:00,122959739.791376,38028.927606852298743116,USD//C,Wrapped Ether,3232.13506811008852383721731663497
2021-08-30 00:00:00,122776947.76852,38076.678859025882668215,USD//C,Wrapped Ether,3223.183847034921540788164899854001
2021-08-31 00:00:00,123448203.773337,35969.263214810145581895,USD//C,Wrapped Ether,3429.27604109041836724124735292876
2021-09-01 00:00:00,110256975.260459,28835.828381851588961244,USD//C,Wrapped Ether,3822.875931177382857069710090675196
2021-09-02 00:00:00,109584096.52295,28878.071494142121490323,USD//C,Wrapped Ether,3794.462503874518956082791178897515
2021-09-03 00:00:00,113209226.228895,28822.849226082402437289,USD//C,Wrapped Ether,3927.673052062858688650051868199851
2021-09-04 00:00:00,113328217.208739,29169.431489874719230752,USD//C,Wrapped Ether,3886.172556653226929511223279211596
2021-09-05 00:00:00,114051914.983977,28858.548481764294018605,USD//C,Wrapped Ether,3952.12920561306105735544603504772
2021-09-06 00:00:00,113600234.64424,28895.810856806753544265,USD//C,Wrapped Ether,3928.1966419201236489939456789434
2021-09-07 00:00:00,106347229.152706,30995.067657810008331939,USD//C,Wrapped Ether,3432.011090340408820827062514752884
2021-09-08 00:00:00,107382874.579305,30748.425263926041084879,USD//C,Wrapped Ether,3493.282638022652675546666704519548
2021-09-09 00:00:00,105011388.186454,30649.658456927098873188,USD//C,Wrapped Ether,3430.208518873439497594208234828485
2021-09-10 00:00:00,101630233.987062,31662.042005935507122057,USD//C,Wrapped Ether,3206.488003967834494613478320998264
2021-09-11 00:00:00,102362941.219885,31415.104574876583822827,USD//C,Wrapped Ether,3259.072403951424561094860006294489
2021-09-12 00:00:00,104738871.339512,30728.328789523139503675,USD//C,Wrapped Ether,3410.866989567460361149552010897515
2021-09-13 00:00:00,102950131.351962,31296.480626289934659126,USD//C,Wrapped Ether,3288.21961027836960188003436160152
2021-09-14 00:00:00,105012420.248728,30634.337160570614344526,USD//C,Wrapped Ether,3425.565876759837002475297604556308
2021-09-15 00:00:00,107689205.524342,29893.686251202039838832,USD//C,Wrapped Ether,3602.297926033203019923253822114323
2021-09-16 00:00:00,107142888.979721,30024.689550244855743831,USD//C,Wrapped Ether,3568.095410095959984791657151957278
2021-09-17 00:00:00,104704536.884001,30817.753349054829453336,USD//C,Wrapped Ether,3395.738572979314190516628345300465
2021-09-18 00:00:00,105247591.01418,30688.848529321075050084,USD//C,Wrapped Ether,3427.828550585735177846187737274737
2021-09-19 00:00:00,103414739.288775,31183.985081709986657846,USD//C,Wrapped Ether,3315.79132737535387542441046489903
2021-09-20 00:00:00,97904015.476728,33020.655427541374479437,USD//C,Wrapped Ether,2965.737356655614208206907946883826
2021-09-21 00:00:00,94501930.06658,34271.637353195570786132,USD//C,Wrapped Ether,2756.828487409012833744767258091119
2021-09-22 00:00:00,99642716.757792,32477.727974492813855239,USD//C,Wrapped Ether,3067.514169562104157132887088377436
2021-09-23 00:00:00,100226112.558916,31850.100266079385881687,USD//C,Wrapped Ether,3149.541696540284647195838469240028
2021-09-24 00:00:00,98315258.408812,33634.618398403165418316,USD//C,Wrapped Ether,2920.641079349697998973580391469407
2021-09-25 00:00:00,98297783.00026,33602.194623870331246527,USD//C,Wrapped Ether,2928.557947871016521740576735375483
2021-09-26 00:00:00,100538238.332384,32885.476255252647431604,USD//C,Wrapped Ether,3055.357774069286130368536317354511
2021-09-27 00:00:00,98440037.060979,33524.236400130190642172,USD//C,Wrapped Ether,2936.36648367555148525595443122735
2021-09-28 00:00:00,96188404.965617,34357.046602348276813907,USD//C,Wrapped Ether,2799.393379531642186711474910453297
2021-09-29 00:00:00,96995463.490295,34098.501279882545553719,USD//C,Wrapped Ether,2842.387063022476973456092438878777
2021-09-30 00:00:00,101422671.899235,33834.623744173263060048,USD//C,Wrapped Ether,2996.665887175140234166460303657991
2021-10-01 00:00:00,106494225.14221,32226.756716593565894677,USD//C,Wrapped Ether,3300.338065569435344435722703239898
2021-10-02 00:00:00,107945192.430884,31840.495117907879363987,USD//C,Wrapped Ether,3386.47903507459772815594638731316
2021-10-03 00:00:00,108229155.680738,31701.955917018841599073,USD//C,Wrapped Ether,3418.9452724389291013154229885571
2021-10-04 00:00:00,107967059.032593,31816.650510625756987522,USD//C,Wrapped Ether,3389.921504442104722804443598774912
2021-10-05 00:00:00,110135069.67108,31267.063764141624704685,USD//C,Wrapped Ether,3521.545297620061067642032180745004
2021-10-06 00:00:00,110981730.705086,30944.948205717446362385,USD//C,Wrapped Ether,3586.615447141303062225954809092167
2021-10-07 00:00:00,111043877.095275,30963.551864712308476933,USD//C,Wrapped Ether,3590.057343876522658321608753376538
2021-10-08 00:00:00,110461652.045743,31070.817855200857602528,USD//C,Wrapped Ether,3559.07984045932325514352940327557
2021-10-09 00:00:00,110803488.913641,30951.227611550054580736,USD//C,Wrapped Ether,3581.841129868704943105622680305762
2021-10-10 00:00:00,108380091.598896,31695.42572760257782487,USD//C,Wrapped Ether,3419.074069789371332809468638124378
2021-10-11 00:00:00,110140365.399366,31202.847312198718331318,USD//C,Wrapped Ether,3527.814025888064067016470019417716
2021-10-12 00:00:00,109612994.141035,31356.179512007456128031,USD//C,Wrapped Ether,3495.516521055053642031534811536772
2021-10-13 00:00:00,110840015.053475,30837.756373070650816548,USD//C,Wrapped Ether,3592.471740891013039346851783769948
2021-10-14 00:00:00,113764620.681984,30063.837144547784941243,USD//C,Wrapped Ether,3784.96126176335341073269561603082
2021-10-15 00:00:00,114909131.179681,29783.426220268808327751,USD//C,Wrapped Ether,3858.449397998047261835835744472294
2021-10-16 00:00:00,114797099.501301,29901.849605054637347922,USD//C,Wrapped Ether,3836.310726175929523130601910413643
2021-10-17 00:00:00,114972914.782787,29853.730205659982656122,USD//C,Wrapped Ether,3847.489856023846906519284259894309
2021-10-18 00:00:00,113372195.830366,30312.508587545046071913,USD//C,Wrapped Ether,3742.589020085785207220697291912768
2021-10-19 00:00:00,115387922.748194,29788.908754880382997077,USD//C,Wrapped Ether,3875.931447718727732136801246274534
2021-10-20 00:00:00,117828531.433759,28346.821554130771149527,USD//C,Wrapped Ether,4152.130779089017076454972121934515
2021-10-21 00:00:00,108732196.017184,26769.819552659070339727,USD//C,Wrapped Ether,4062.451125830208562518682756037168
2021-10-22 00:00:00,107662005.351392,27110.806308317556707194,USD//C,Wrapped Ether,3969.48958413041769769740503123234
2021-10-23 00:00:00,99863028.239985,24031.237373281599259563,USD//C,Wrapped Ether,4155.317959263317943360434104463424
2021-10-24 00:00:00,99087316.918355,24275.025289863076661624,USD//C,Wrapped Ether,4076.86158968095702377192948079909
2021-10-25 00:00:00,105725959.400728,25120.803005625839636343,USD//C,Wrapped Ether,4206.205002713759496481988485915436
2021-10-26 00:00:00,104603093.239367,25268.269166263290673111,USD//C,Wrapped Ether,4139.117004816003427049690389133092
2021-10-27 00:00:00,101938521.765503,25856.216742948486181295,USD//C,Wrapped Ether,3937.639256372153437385696903598855
2021-10-28 00:00:00,105423641.315249,24744.600959766967968067,USD//C,Wrapped Ether,4255.88705987486716945062957281801
