date,reserve0,reserve1,totalSupply,token0.name,token1.name,priceUSD
2021-07-18 00:00:00,190659015.580835,100536.689088369055423009,3.085508564937260315,USD Coin,Wrapped Ether,1896.080366008555770600227480886129
2021-07-19 00:00:00,188427756.887461,103416.103883797254130993,3.110444891845840313,USD Coin,Wrapped Ether,1821.497015566013594234526896215615
2021-07-20 00:00:00,186494767.469347,104395.704624041684769841,3.108035775090638267,USD Coin,Wrapped Ether,1785.695590367432024876984756658915
2021-07-21 00:00:00,188651095.482482,94501.403822880531885192,2.973263318658556749,USD Coin,Wrapped Ether,1992.521809847410126572804534706548
2021-07-22 00:00:00,199993059.181859,98938.600531812826173684,3.13165104082688663,USD Coin,Wrapped Ether,2020.480007065088455294398863204437
2021-07-23 00:00:00,204499185.97074,96383.150021664505724976,3.125026521333055015,USD Coin,Wrapped Ether,2122.299862578323111001668612479388
2021-07-24 00:00:00,206183904.000812,94473.719597777738812367,3.106211177284039319,USD Coin,Wrapped Ether,2181.848566341357006188839441401813
2021-07-25 00:00:00,205008816.447072,93511.891976634042122553,3.081132628101929289,USD Coin,Wrapped Ether,2193.238948773667736837600446055925
2021-07-26 00:00:00,207670100.636529,93127.664794400210781053,3.092774175169117019,USD Coin,Wrapped Ether,2234.340604550204547199158452101144
2021-07-27 00:00:00,212299177.212139,92522.851870583607932243,3.115913320338093065,USD Coin,Wrapped Ether,2293.027414833510925346879757453482
2021-07-28 00:00:00,214279674.0461,93217.745725171828899477,3.141259394473287263,USD Coin,Wrapped Ether,2295.87036245485513279918790180935
2021-07-29 00:00:00,218266164.421559,91746.682270786033927197,3.144688861844649204,USD Coin,Wrapped Ether,2377.944514021477670428554560714365
2021-07-30 00:00:00,220024723.575448,89260.162073687253714024,3.113558099422618123,USD Coin,Wrapped Ether,2463.825600974401253175838593187079
2021-07-31 00:00:00,217255905.39463,85527.409235039320198268,3.02773227912171015,USD Coin,Wrapped Ether,2537.846450281051103924894586889784
2021-08-01 00:00:00,204027656.224064,79569.211623333625088262,2.829150590287649539,USD Coin,Wrapped Ether,2563.300263808575874050138484401029
2021-08-02 00:00:00,208393545.252167,79763.511176759519786039,2.861942698960645826,USD Coin,Wrapped Ether,2612.343112790766589231166952878181
2021-08-03 00:00:00,218158991.506162,87231.622408965374527556,3.061341909634062523,USD Coin,Wrapped Ether,2502.261741448582941440297248876469
2021-08-04 00:00:00,217961616.651093,80174.080139904568205459,2.93278292794556922,USD Coin,Wrapped Ether,2723.048785749388008716837822439725
2021-08-05 00:00:00,198894053.444243,70324.461401763450010597,2.622608902210561017,USD Coin,Wrapped Ether,2824.655819270297737252031335856303
2021-08-06 00:00:00,196660289.813087,68125.950184567397548194,2.566075898548278881,USD Coin,Wrapped Ether,2885.49054742639973280676286859437
2021-08-07 00:00:00,198902408.278047,62901.071189978046373235,2.478789290566003499,USD Coin,Wrapped Ether,3159.996739425064045409835695921463
2021-08-08 00:00:00,193097228.158989,64059.412263692474443735,2.463942035101064781,USD Coin,Wrapped Ether,3013.873060051929695920689696826478
2021-08-09 00:00:00,198666577.106367,62832.884610574493045865,2.474061679045500016,USD Coin,Wrapped Ether,3163.181777600226436275451254472054
2021-08-10 00:00:00,217640846.398619,69045.705833777615330223,2.713776111165196038,USD Coin,Wrapped Ether,3146.466931030163780507049545629322
2021-08-11 00:00:00,215668313.261569,68096.562606566593444231,2.682112502928319158,USD Coin,Wrapped Ether,3167.483742890819642730397954648089
2021-08-12 00:00:00,225564767.146155,74088.286854363455015634,2.860190750198611001,USD Coin,Wrapped Ether,3042.38497584863818806225998598285
2021-08-13 00:00:00,230967151.052557,69587.205157366123466899,2.804393586585378334,USD Coin,Wrapped Ether,3317.62270118057833643553087217314
2021-08-14 00:00:00,230987887.12311,70667.824834526937643387,2.825697779861611758,USD Coin,Wrapped Ether,3265.935391685541935442742589189306
2021-08-15 00:00:00,232086489.939069,70098.10258787883279114,2.820418926909100928,USD Coin,Wrapped Ether,3308.240491968588810681125827236501
2021-08-16 00:00:00,225881298.689157,71659.270579654943812926,2.812503726039646696,USD Coin,Wrapped Ether,3153.64787120572271700900325127549
2021-08-17 00:00:00,219699798.765388,72913.848478208548617518,2.796989234545265902,USD Coin,Wrapped Ether,3014.20746753133488926862391044975
2021-08-18 00:00:00,222013513.217229,73441.181262095827796553,2.82090526589320977,USD Coin,Wrapped Ether,3022.66777260198370842660088093643
2021-08-19 00:00:00,228368036.97075,71927.093594964706097401,2.830519296002500838,USD Coin,Wrapped Ether,3174.348242210786556226669182578898
2021-08-20 00:00:00,231620862.92439,70629.552117905866360936,2.824273334025423779,USD Coin,Wrapped Ether,3276.80783504400416480502040126841
2021-08-21 00:00:00,230166002.396355,71130.284891481234616251,2.824794590122883256,USD Coin,Wrapped Ether,3234.729019414299182331765679877219
2021-08-22 00:00:00,230369641.224406,70982.242876752261846696,2.822571855707544259,USD Coin,Wrapped Ether,3243.931112181931996403405635092314
2021-08-23 00:00:00,233511569.808027,70244.98455316515533743,2.826421053192074872,USD Coin,Wrapped Ether,3325.471023565220048114901091859949
2021-08-24 00:00:00,226268444.468705,71297.392111792818595667,2.80220024926513558,USD Coin,Wrapped Ether,3174.562123930618605598086121891493
2021-08-25 00:00:00,225770758.561791,70037.80226124259948852,2.773696465407055287,USD Coin,Wrapped Ether,3223.28501151800967866223106791111
2021-08-26 00:00:00,214041390.351747,69048.064216372611153564,2.680932712032969764,USD Coin,Wrapped Ether,3098.595378002378001324140267863493
2021-08-27 00:00:00,213201164.804428,65141.272388520279010961,2.598407524464603559,USD Coin,Wrapped Ether,3272.264407054166078627900350740589
2021-08-28 00:00:00,212052036.757418,65498.422257113406005316,2.598214623325977355,USD Coin,Wrapped Ether,3239.129354560207467120877749216784
2021-08-29 00:00:00,201619696.413638,62517.981985513866561865,2.474697272240055355,USD Coin,Wrapped Ether,3225.442857176940146008436715562044
2021-08-30 00:00:00,201836460.402019,62559.509153434356315343,2.476109370102472286,USD Coin,Wrapped Ether,3227.123463773458533028772042884953
2021-08-31 00:00:00,212790779.421739,61995.791651063667190004,2.530216186943767698,USD Coin,Wrapped Ether,3432.218729021108943258116808508724
2021-09-01 00:00:00,228003862.133831,59586.931579122735094341,2.567014640166142052,USD Coin,Wrapped Ether,3821.549655256542432220379981397153
2021-09-02 00:00:00,218492867.15047,57538.251645950081306352,2.468617420283696984,USD Coin,Wrapped Ether,3793.271831699554655746892556860774
2021-09-03 00:00:00,233184185.484221,59381.359632273612549103,2.590194952399323393,USD Coin,Wrapped Ether,3925.266131908965006140736962398373
2021-09-04 00:00:00,231949099.286119,59725.305658902439985158,2.590460768701843102,USD Coin,Wrapped Ether,3884.641658595375815192296958881578
2021-09-05 00:00:00,234536796.456832,59286.069839267298513848,2.594941248605097149,USD Coin,Wrapped Ether,3954.77447037788836619549296075971
2021-09-06 00:00:00,232811945.1305,59234.206999622385950603,2.583897585216671255,USD Coin,Wrapped Ether,3930.772656157369625861251193858473
2021-09-07 00:00:00,194620777.956021,56727.95824363801012154,2.309003832720615675,USD Coin,Wrapped Ether,3431.443333399850669858146715995957
2021-09-08 00:00:00,183682539.315858,52608.114646518852298597,2.1586191454502263,USD Coin,Wrapped Ether,3491.700032099152756972516480850345
2021-09-09 00:00:00,181052762.446749,52849.362078550662002207,2.14735896059046972,USD Coin,Wrapped Ether,3424.04183829464929817697758822548
2021-09-10 00:00:00,175276940.233687,54677.636910319018298286,2.148030044866090367,USD Coin,Wrapped Ether,3206.726784461505321706749066835711
2021-09-11 00:00:00,169789169.93945,52118.446087301763940432,2.063529996476084863,USD Coin,Wrapped Ether,3256.843204260965284292327486123135
2021-09-12 00:00:00,173977218.531277,50962.436714719134335588,2.064962573864008094,USD Coin,Wrapped Ether,3414.378891188234091642357433652547
2021-09-13 00:00:00,188241989.767434,57165.336525636915457407,2.27379780286157067,USD Coin,Wrapped Ether,3290.043434709572764016501785212581
2021-09-14 00:00:00,191944421.108756,56007.724870666024816833,2.272090392415231337,USD Coin,Wrapped Ether,3426.574512744969794867834973343325
2021-09-15 00:00:00,205590916.15902,57068.812212666752013315,2.373103626552406197,USD Coin,Wrapped Ether,3602.684810066031772390524576755019
2021-09-16 00:00:00,193689997.216427,54333.149014183046111623,2.24686845161562056,USD Coin,Wrapped Ether,3563.685986199529078417488353515475
2021-09-17 00:00:00,194707339.009463,57308.212423139250851538,2.312992448153789822,USD Coin,Wrapped Ether,3395.485474432915867939538830974194
2021-09-18 00:00:00,197340498.845042,57579.201801123029561049,2.333687375116202658,USD Coin,Wrapped Ether,3426.356439732207692507338883069934
2021-09-19 00:00:00,194442637.905713,58523.103123785004261013,2.334988089223190109,USD Coin,Wrapped Ether,3320.342118623469518049679531948487
2021-09-20 00:00:00,164759196.114579,55561.260935258772695438,2.092468287834588248,USD Coin,Wrapped Ether,2965.89678362850666729859793931805
2021-09-21 00:00:00,171844749.496515,62376.331735768995098013,2.262177896971197003,USD Coin,Wrapped Ether,2755.164280843843571887272095362796
2021-09-22 00:00:00,182259531.32639,59429.164487439132577354,2.272877823155367929,USD Coin,Wrapped Ether,3066.720392263320440388349753996553
2021-09-23 00:00:00,186097485.382096,58892.640149494671790392,2.285670361903234369,USD Coin,Wrapped Ether,3153.397073758437382134122729065697
2021-09-24 00:00:00,184762506.411728,63205.575447604267366654,2.357878479657100575,USD Coin,Wrapped Ether,2920.741613072896808892229547168133
2021-09-25 00:00:00,185490665.018452,63276.364228670362447,2.362947259760734963,USD Coin,Wrapped Ether,2931.276251215463863789805684495962
2021-09-26 00:00:00,189352604.660659,61921.987932585391193732,2.360735786385294714,USD Coin,Wrapped Ether,3057.316702909946906018438633756142
2021-09-27 00:00:00,185493258.069508,63209.004706891225916195,2.360017805128887408,USD Coin,Wrapped Ether,2937.33176989431576375185308716421
2021-09-28 00:00:00,181296836.079309,64812.027025321178354277,2.361697932529254352,USD Coin,Wrapped Ether,2800.072075834448637772806066529981
2021-09-29 00:00:00,185409773.767422,65211.421029339137037532,2.394961476834072612,USD Coin,Wrapped Ether,2842.789021194556335446281003046191
2021-09-30 00:00:00,183252701.582067,61161.516333630160011188,2.305198301109055901,USD Coin,Wrapped Ether,2999.014440659982189527174897401416
2021-10-01 00:00:00,192211917.662242,58240.49712308944180781,2.303087641314313705,USD Coin,Wrapped Ether,3298.65168732913705302398494316255
2021-10-02 00:00:00,193316710.017106,57111.962621148915729585,2.286756070739240481,USD Coin,Wrapped Ether,3385.49754537580830132267841163544
2021-10-03 00:00:00,194285408.28818,56780.784337425649811663,2.285344546434629231,USD Coin,Wrapped Ether,3418.369336280980705219736975606037
2021-10-04 00:00:00,193431696.773469,57120.614003797883646363,2.286402072594389731,USD Coin,Wrapped Ether,3386.27721675093689956355241183364
2021-10-05 00:00:00,212205149.352215,60313.162048812150566316,2.460291004397995165,USD Coin,Wrapped Ether,3517.057451916842991433044214586146
2021-10-06 00:00:00,214303727.652074,59733.744860897854800312,2.459694925440950563,USD Coin,Wrapped Ether,3587.83464271048002479729576207756
2021-10-07 00:00:00,213591086.194571,59552.396262291173348112,2.45118729104009744,USD Coin,Wrapped Ether,3581.160563615160454100812748716854
2021-10-08 00:00:00,210207920.704449,59001.888558650427007438,2.419943711324308352,USD Coin,Wrapped Ether,3560.841478937467430175011500660039
2021-10-09 00:00:00,208183877.896692,58103.509419849692983282,2.389500909942700009,USD Coin,Wrapped Ether,3577.620696668843894283914966493254
2021-10-10 00:00:00,203350068.874196,59449.996470268774788698,2.388096681215996974,USD Coin,Wrapped Ether,3419.551236678537442507556759576991
2021-10-11 00:00:00,206167819.650108,58348.731291858472593407,2.381548714919229813,USD Coin,Wrapped Ether,3533.378405855831848810749915018137
2021-10-12 00:00:00,215697246.609184,61675.354639065266472552,2.503561527170264277,USD Coin,Wrapped Ether,3493.77240897878480500946542919948
2021-10-13 00:00:00,227380718.094227,63183.611468573699305452,2.601158070360155439,USD Coin,Wrapped Ether,3599.181299232460178199090947904169
2021-10-14 00:00:00,238635082.759353,63035.479779692273148141,2.660423552775543195,USD Coin,Wrapped Ether,3783.729206280930302046414839308382
2021-10-15 00:00:00,234462614.596504,60807.744652627861136657,2.588894861977286831,USD Coin,Wrapped Ether,3859.235724147984461089510512929967
2021-10-16 00:00:00,234035193.031371,60952.579336327535534596,2.589142665263691526,USD Coin,Wrapped Ether,3838.091612591090442398603799038459
2021-10-17 00:00:00,234069229.922569,60862.24967347721930537,2.586771945766359688,USD Coin,Wrapped Ether,3845.986813958462881757271710193644
2021-10-18 00:00:00,230629469.451603,61673.738571669960826437,2.58391253458369843,USD Coin,Wrapped Ether,3743.362256595835641117268403294301
2021-10-19 00:00:00,237461477.303628,61297.122131778694434758,2.61331218965020377,USD Coin,Wrapped Ether,3876.181522896587182104311518954839
2021-10-20 00:00:00,244700566.400846,58921.407414430144687524,2.600329743791376714,USD Coin,Wrapped Ether,4153.141378219235057487047972582787
2021-10-21 00:00:00,202018768.498237,49798.275522338459011044,2.171236857053696118,USD Coin,Wrapped Ether,4060.562975880757695702475702871585
2021-10-22 00:00:00,200602492.206112,50503.867940369773867751,2.178320037025282957,USD Coin,Wrapped Ether,3970.760898905703520861285026881529
2021-10-23 00:00:00,205170468.28059,49367.118241230934985823,2.177540771132057696,USD Coin,Wrapped Ether,4155.400279851879294215304030529845
2021-10-24 00:00:00,218277765.522771,53611.168492851435380898,2.34006241240848671,USD Coin,Wrapped Ether,4075.98548963629152459597598243302
2021-10-25 00:00:00,206325955.107182,48933.184149344620953994,2.17312376964533128,USD Coin,Wrapped Ether,4214.482237312966372844299294893705
2021-10-26 00:00:00,204130170.312446,49464.426961038662758731,2.172535330868574021,USD Coin,Wrapped Ether,4130.872106481197344478647972326719
2021-10-27 00:00:00,163009650.862062,41505.138572167051859307,1.777619833477029743,USD Coin,Wrapped Ether,3931.958003598073595188874166778895
2021-10-28 00:00:00,170011909.366697,39804.137801381879215114,1.777207628525486334,USD Coin,Wrapped Ether,4271.426408154064045329261088139964
